Area Name,Occupational Code,Occupational Title,Estimated Employment,Pay Type,Mean Wage,Entry Wage,Experienced Wage,10th Percentile Wage,25th Percentile Wage,Median Wage,75th Percentile Wage,90th Percentile Wage
"Cedar Rapids, IA Metropolitan Statistical Area",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,,Hourly wage,13.71,11.33,14.91,10.62,11.66,13.43,15.32,18.01
"Cedar Rapids, IA Metropolitan Statistical Area",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,,Annual wage,28526.00,23564.00,31007.00,22083.00,24249.00,27939.00,31860.00,37466.00
"Cedar Rapids, IA Metropolitan Statistical Area",31-9097,Phlebotomists,140,Hourly wage,15.99,13.73,17.12,12.95,13.86,15.39,18.01,19.72
"Cedar Rapids, IA Metropolitan Statistical Area",31-9097,Phlebotomists,140,Annual wage,33251.00,28553.00,35599.00,26941.00,28830.00,32006.00,37454.00,41007.00
"Cedar Rapids, IA Metropolitan Statistical Area",31-9099,"Healthcare Support Workers, All Other",10,Hourly wage,16.56,13.93,17.88,13.02,13.78,15.07,18.99,24.96
"Cedar Rapids, IA Metropolitan Statistical Area",31-9099,"Healthcare Support Workers, All Other",10,Annual wage,34446.00,28978.00,37180.00,27072.00,28671.00,31336.00,39496.00,51907.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-0000,Protective Service Occupations,2360,Hourly wage,24.65,13.54,30.21,12.05,16.17,23.41,31.36,39.47
"Cedar Rapids, IA Metropolitan Statistical Area",33-0000,Protective Service Occupations,2360,Annual wage,51281.00,28166.00,62838.00,25066.00,33626.00,48694.00,65225.00,82107.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-1011,First-Line Supervisors of Correctional Officers,20,Hourly wage,33.93,28.15,36.81,26.72,29.49,34.20,38.59,41.37
"Cedar Rapids, IA Metropolitan Statistical Area",33-1011,First-Line Supervisors of Correctional Officers,20,Annual wage,70567.00,58557.00,76572.00,55579.00,61340.00,71132.00,80270.00,86051.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-1012,First-Line Supervisors of Police and Detectives,130,Hourly wage,47.58,37.95,52.39,34.79,41.53,47.46,53.65,63.35
"Cedar Rapids, IA Metropolitan Statistical Area",33-1012,First-Line Supervisors of Police and Detectives,130,Annual wage,98964.00,78941.00,108975.00,72355.00,86377.00,98715.00,111583.00,131764.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-1021,First-Line Supervisors of Firefighting and Prevention Workers,60,Hourly wage,38.60,34.81,40.50,33.49,35.40,38.56,41.74,48.06
"Cedar Rapids, IA Metropolitan Statistical Area",33-1021,First-Line Supervisors of Firefighting and Prevention Workers,60,Annual wage,80285.00,72394.00,84231.00,69666.00,73622.00,80214.00,86809.00,99964.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",90,Hourly wage,24.88,16.48,29.08,15.05,19.27,24.07,31.00,37.65
"Cedar Rapids, IA Metropolitan Statistical Area",33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",90,Annual wage,51753.00,34284.00,60488.00,31307.00,40089.00,50066.00,64477.00,78317.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-2011,Firefighters,120,Hourly wage,30.52,22.69,34.43,21.16,24.90,31.06,36.82,40.22
"Cedar Rapids, IA Metropolitan Statistical Area",33-2011,Firefighters,120,Annual wage,63474.00,47205.00,71609.00,44020.00,51800.00,64606.00,76577.00,83656.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-3012,Correctional Officers and Jailers,270,Hourly wage,25.68,21.41,27.81,20.34,22.25,25.42,29.58,32.20
"Cedar Rapids, IA Metropolitan Statistical Area",33-3012,Correctional Officers and Jailers,270,Annual wage,53409.00,44543.00,57842.00,42313.00,46275.00,52878.00,61520.00,66985.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-3021,Detectives and Criminal Investigators,60,Hourly wage,38.58,24.32,45.70,22.47,26.31,31.39,55.32,69.44
"Cedar Rapids, IA Metropolitan Statistical Area",33-3021,Detectives and Criminal Investigators,60,Annual wage,80239.00,50587.00,95065.00,46729.00,54727.00,65283.00,115068.00,144438.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-3051,Police and Sheriff's Patrol Officers,440,Hourly wage,31.16,25.19,34.14,22.87,27.00,31.11,36.14,39.86
"Cedar Rapids, IA Metropolitan Statistical Area",33-3051,Police and Sheriff's Patrol Officers,440,Annual wage,64811.00,52405.00,71014.00,47579.00,56165.00,64719.00,75170.00,82909.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-9032,Security Guards,710,Hourly wage,17.64,11.42,20.75,9.29,13.04,16.59,22.43,27.73
"Cedar Rapids, IA Metropolitan Statistical Area",33-9032,Security Guards,710,Annual wage,36691.00,23750.00,43161.00,19326.00,27129.00,34503.00,46662.00,57688.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-9091,Crossing Guards and Flaggers,,Hourly wage,16.26,12.94,17.92,12.07,13.65,15.90,18.73,22.11
"Cedar Rapids, IA Metropolitan Statistical Area",33-9091,Crossing Guards and Flaggers,,Annual wage,33812.00,26905.00,37266.00,25111.00,28390.00,33068.00,38950.00,45982.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",80,Hourly wage,9.39,8.40,9.88,7.75,8.23,9.02,10.36,11.68
"Cedar Rapids, IA Metropolitan Statistical Area",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",80,Annual wage,19526.00,17464.00,20558.00,16121.00,17111.00,18759.00,21556.00,24293.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-9093,Transportation Security Screeners,60,Hourly wage,22.42,17.33,24.97,17.21,17.22,19.41,22.85,35.84
"Cedar Rapids, IA Metropolitan Statistical Area",33-9093,Transportation Security Screeners,60,Annual wage,46637.00,36046.00,51932.00,35803.00,35815.00,40370.00,47526.00,74552.00
"Cedar Rapids, IA Metropolitan Statistical Area",33-9098,"School Bus Monitors and Protective Service Workers, All Other",20,Hourly wage,14.35,8.41,17.31,7.92,8.72,16.39,18.45,19.69
"Cedar Rapids, IA Metropolitan Statistical Area",33-9098,"School Bus Monitors and Protective Service Workers, All Other",20,Annual wage,29840.00,17499.00,36011.00,16472.00,18132.00,34101.00,38374.00,40962.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-0000,Food Preparation and Serving Related Occupations,9580,Hourly wage,12.45,8.80,14.28,8.38,9.38,11.39,14.44,18.51
"Cedar Rapids, IA Metropolitan Statistical Area",35-0000,Food Preparation and Serving Related Occupations,9580,Annual wage,25901.00,18298.00,29702.00,17437.00,19505.00,23694.00,30030.00,38501.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-1011,Chefs and Head Cooks,,Hourly wage,22.31,18.91,24.01,17.44,19.91,22.24,24.49,28.47
"Cedar Rapids, IA Metropolitan Statistical Area",35-1011,Chefs and Head Cooks,,Annual wage,46407.00,39342.00,49939.00,36285.00,41412.00,46250.00,50932.00,59214.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,730,Hourly wage,17.33,13.23,19.39,12.34,13.83,15.95,19.44,25.68
"Cedar Rapids, IA Metropolitan Statistical Area",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,730,Annual wage,36055.00,27511.00,40327.00,25675.00,28757.00,33169.00,40437.00,53420.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-2011,"Cooks, Fast Food",,Hourly wage,16.72,11.68,19.24,10.64,12.40,17.24,19.96,23.21
"Cedar Rapids, IA Metropolitan Statistical Area",35-2011,"Cooks, Fast Food",,Annual wage,34787.00,24302.00,40029.00,22121.00,25791.00,35869.00,41507.00,48279.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-2012,"Cooks, Institution and Cafeteria",550,Hourly wage,14.19,10.52,16.03,9.89,11.36,13.80,16.28,19.37
"Cedar Rapids, IA Metropolitan Statistical Area",35-2012,"Cooks, Institution and Cafeteria",550,Annual wage,29523.00,21882.00,33344.00,20567.00,23635.00,28711.00,33873.00,40279.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-2014,"Cooks, Restaurant",1090,Hourly wage,11.87,9.07,13.26,8.49,9.67,11.58,13.86,15.64
"Cedar Rapids, IA Metropolitan Statistical Area",35-2014,"Cooks, Restaurant",1090,Annual wage,24679.00,18873.00,27583.00,17660.00,20119.00,24096.00,28832.00,32528.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-2015,"Cooks, Short Order",10,Hourly wage,13.12,11.51,13.93,10.37,12.25,13.43,14.61,15.32
"Cedar Rapids, IA Metropolitan Statistical Area",35-2015,"Cooks, Short Order",10,Annual wage,27292.00,23945.00,28965.00,21566.00,25474.00,27934.00,30393.00,31868.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-2021,Food Preparation Workers,470,Hourly wage,12.32,10.63,13.16,9.92,10.74,11.95,13.55,15.47
"Cedar Rapids, IA Metropolitan Statistical Area",35-2021,Food Preparation Workers,470,Annual wage,25617.00,22107.00,27372.00,20626.00,22333.00,24855.00,28186.00,32169.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-3011,Bartenders,630,Hourly wage,13.35,8.51,15.77,8.03,8.69,10.00,15.29,25.53
"Cedar Rapids, IA Metropolitan Statistical Area",35-3011,Bartenders,630,Annual wage,27769.00,17703.00,32802.00,16695.00,18072.00,20799.00,31801.00,53092.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-3023,Fast Food and Counter Workers,2780,Hourly wage,11.05,8.80,12.18,8.39,9.31,10.70,12.25,14.44
"Cedar Rapids, IA Metropolitan Statistical Area",35-3023,Fast Food and Counter Workers,2780,Annual wage,22989.00,18295.00,25336.00,17449.00,19355.00,22249.00,25470.00,30034.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-3031,Waiters and Waitresses,1350,Hourly wage,10.61,8.55,11.64,7.99,8.46,9.25,12.30,15.55
"Cedar Rapids, IA Metropolitan Statistical Area",35-3031,Waiters and Waitresses,1350,Annual wage,22070.00,17777.00,24217.00,16617.00,17602.00,19234.00,25574.00,32334.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-3041,"Food Servers, Nonrestaurant",330,Hourly wage,11.99,10.41,12.78,9.59,10.57,11.71,13.01,15.02
"Cedar Rapids, IA Metropolitan Statistical Area",35-3041,"Food Servers, Nonrestaurant",330,Annual wage,24941.00,21648.00,26587.00,19942.00,21985.00,24356.00,27059.00,31246.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,340,Hourly wage,10.79,8.73,11.81,8.28,8.95,10.07,12.74,14.51
"Cedar Rapids, IA Metropolitan Statistical Area",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,340,Annual wage,22438.00,18168.00,24573.00,17218.00,18626.00,20937.00,26495.00,30178.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-9021,Dishwashers,260,Hourly wage,9.58,8.68,10.02,8.13,8.59,9.36,10.18,11.83
"Cedar Rapids, IA Metropolitan Statistical Area",35-9021,Dishwashers,260,Annual wage,19918.00,18063.00,20845.00,16911.00,17873.00,19466.00,21177.00,24613.00
"Cedar Rapids, IA Metropolitan Statistical Area",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",160,Hourly wage,10.06,8.44,10.87,7.89,8.48,9.47,11.47,12.79
"Cedar Rapids, IA Metropolitan Statistical Area",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",160,Annual wage,20928.00,17564.00,22609.00,16404.00,17641.00,19698.00,23863.00,26613.00
"Cedar Rapids, IA Metropolitan Statistical Area",37-0000,Building and Grounds Cleaning and Maintenance Occupations,3410,Hourly wage,15.65,10.60,18.18,9.82,11.61,14.86,18.57,22.97
"Cedar Rapids, IA Metropolitan Statistical Area",37-0000,Building and Grounds Cleaning and Maintenance Occupations,3410,Annual wage,32556.00,22050.00,37808.00,20434.00,24159.00,30909.00,38621.00,47782.00
"Cedar Rapids, IA Metropolitan Statistical Area",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,120,Hourly wage,21.32,14.01,24.97,13.14,15.21,19.55,25.46,32.21
"Cedar Rapids, IA Metropolitan Statistical Area",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,120,Annual wage,44342.00,29149.00,51938.00,27338.00,31645.00,40660.00,52957.00,66989.00
"Cedar Rapids, IA Metropolitan Statistical Area",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",,Hourly wage,20.22,17.18,21.74,16.04,17.03,18.67,22.51,27.80
"Cedar Rapids, IA Metropolitan Statistical Area",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",,Annual wage,42058.00,35736.00,45219.00,33358.00,35427.00,38842.00,46824.00,57819.00
"Cedar Rapids, IA Metropolitan Statistical Area",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1670,Hourly wage,15.16,10.17,17.66,9.50,10.98,14.42,18.37,22.29
"Cedar Rapids, IA Metropolitan Statistical Area",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1670,Annual wage,31538.00,21151.00,36731.00,19758.00,22839.00,29985.00,38211.00,46357.00
"Cedar Rapids, IA Metropolitan Statistical Area",37-2012,Maids and Housekeeping Cleaners,620,Hourly wage,12.33,10.05,13.48,9.33,10.35,11.85,14.12,15.88
"Cedar Rapids, IA Metropolitan Statistical Area",37-2012,Maids and Housekeeping Cleaners,620,Annual wage,25656.00,20908.00,28031.00,19412.00,21525.00,24645.00,29377.00,33034.00
"Cedar Rapids, IA Metropolitan Statistical Area",37-2021,Pest Control Workers,60,Hourly wage,17.79,13.61,19.88,13.08,14.70,16.95,19.42,24.76
"Cedar Rapids, IA Metropolitan Statistical Area",37-2021,Pest Control Workers,60,Annual wage,37010.00,28315.00,41357.00,27211.00,30569.00,35255.00,40389.00,51510.00
"Cedar Rapids, IA Metropolitan Statistical Area",37-3011,Landscaping and Groundskeeping Workers,570,Hourly wage,16.22,13.00,17.83,12.51,13.61,15.30,18.94,22.70
"Cedar Rapids, IA Metropolitan Statistical Area",37-3011,Landscaping and Groundskeeping Workers,570,Annual wage,33740.00,27032.00,37094.00,26025.00,28298.00,31832.00,39403.00,47206.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-0000,Personal Care and Service Occupations,2330,Hourly wage,14.26,8.71,17.04,8.31,9.28,12.19,17.11,24.58
"Cedar Rapids, IA Metropolitan Statistical Area",39-0000,Personal Care and Service Occupations,2330,Annual wage,29667.00,18127.00,35437.00,17277.00,19292.00,25358.00,35585.00,51136.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",170,Hourly wage,19.18,12.38,22.58,11.19,13.15,16.02,21.43,36.05
"Cedar Rapids, IA Metropolitan Statistical Area",39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",170,Annual wage,39895.00,25759.00,46963.00,23268.00,27350.00,33321.00,44571.00,74993.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-2021,Animal Caretakers,190,Hourly wage,11.47,8.52,12.94,8.11,8.85,10.62,13.59,16.71
"Cedar Rapids, IA Metropolitan Statistical Area",39-2021,Animal Caretakers,190,Annual wage,23849.00,17723.00,26912.00,16877.00,18412.00,22094.00,28271.00,34759.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",100,Hourly wage,9.30,8.72,9.59,8.09,8.46,9.06,9.72,10.95
"Cedar Rapids, IA Metropolitan Statistical Area",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",100,Annual wage,19343.00,18145.00,19942.00,16837.00,17593.00,18854.00,20217.00,22781.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-3091,Amusement and Recreation Attendants,280,Hourly wage,10.15,8.58,10.94,8.04,8.52,9.32,10.87,15.16
"Cedar Rapids, IA Metropolitan Statistical Area",39-3091,Amusement and Recreation Attendants,280,Annual wage,21112.00,17840.00,22748.00,16717.00,17715.00,19376.00,22607.00,31537.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-4021,Funeral Attendants,,Hourly wage,17.07,13.10,19.06,11.72,13.81,15.63,18.29,26.83
"Cedar Rapids, IA Metropolitan Statistical Area",39-4021,Funeral Attendants,,Annual wage,35507.00,27243.00,39640.00,24382.00,28731.00,32500.00,38036.00,55805.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-4031,"Morticians, Undertakers, and Funeral Arrangers",,Hourly wage,29.54,26.56,31.02,24.10,27.36,29.75,32.13,34.84
"Cedar Rapids, IA Metropolitan Statistical Area",39-4031,"Morticians, Undertakers, and Funeral Arrangers",,Annual wage,61433.00,55249.00,64526.00,50118.00,56915.00,61870.00,66825.00,72460.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",270,Hourly wage,14.89,8.81,17.93,8.48,9.38,12.57,18.94,26.10
"Cedar Rapids, IA Metropolitan Statistical Area",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",270,Annual wage,30971.00,18335.00,37289.00,17629.00,19502.00,26149.00,39404.00,54289.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-7010,Tour and Travel Guides,,Hourly wage,15.67,8.76,19.13,8.28,8.95,12.65,20.37,34.14
"Cedar Rapids, IA Metropolitan Statistical Area",39-7010,Tour and Travel Guides,,Annual wage,32596.00,18216.00,39786.00,17227.00,18607.00,26306.00,42373.00,71017.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-9011,Childcare Workers,430,Hourly wage,12.38,9.64,13.76,8.67,10.31,12.44,14.42,15.67
"Cedar Rapids, IA Metropolitan Statistical Area",39-9011,Childcare Workers,430,Annual wage,25760.00,20056.00,28612.00,18030.00,21440.00,25866.00,29993.00,32586.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-9031,Exercise Trainers and Group Fitness Instructors,250,Hourly wage,21.11,15.17,24.08,11.93,18.55,22.22,24.65,27.43
"Cedar Rapids, IA Metropolitan Statistical Area",39-9031,Exercise Trainers and Group Fitness Instructors,250,Annual wage,43904.00,31547.00,50082.00,24806.00,38580.00,46225.00,51268.00,57057.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-9032,Recreation Workers,,Hourly wage,14.35,8.43,17.30,7.93,8.69,11.41,17.41,28.61
"Cedar Rapids, IA Metropolitan Statistical Area",39-9032,Recreation Workers,,Annual wage,29842.00,17542.00,35993.00,16493.00,18070.00,23723.00,36205.00,59516.00
"Cedar Rapids, IA Metropolitan Statistical Area",39-9041,Residential Advisors,,Hourly wage,13.38,10.93,14.61,10.03,10.63,11.63,16.33,19.56
"Cedar Rapids, IA Metropolitan Statistical Area",39-9041,Residential Advisors,,Annual wage,27837.00,22744.00,30384.00,20867.00,22113.00,24189.00,33961.00,40680.00
"Cedar Rapids, IA Metropolitan Statistical Area",41-0000,Sales and Related Occupations,12810,Hourly wage,19.42,10.33,23.97,9.60,11.00,13.85,22.70,37.24
"Cedar Rapids, IA Metropolitan Statistical Area",41-0000,Sales and Related Occupations,12810,Annual wage,40402.00,21496.00,49855.00,19978.00,22871.00,28798.00,47213.00,77467.00
"Cedar Rapids, IA Metropolitan Statistical Area",41-1011,First-Line Supervisors of Retail Sales Workers,970,Hourly wage,18.54,12.87,21.37,11.99,13.87,16.76,22.80,28.91
"Cedar Rapids, IA Metropolitan Statistical Area",41-1011,First-Line Supervisors of Retail Sales Workers,970,Annual wage,38560.00,26770.00,44456.00,24943.00,28859.00,34851.00,47431.00,60134.00
"Cedar Rapids, IA Metropolitan Statistical Area",41-1012,First-Line Supervisors of Non-Retail Sales Workers,220,Hourly wage,40.58,26.16,47.79,24.55,29.34,37.76,47.58,60.99
"Cedar Rapids, IA Metropolitan Statistical Area",41-1012,First-Line Supervisors of Non-Retail Sales Workers,220,Annual wage,84405.00,54412.00,99401.00,51055.00,61030.00,78535.00,98966.00,126866.00
